0.578388 0.557893 0.250000 1.180000
0.197055 1.282709 0.250000 1.180000
0.616707 0.526002 0.250000 1.190000
0.195015 1.292075 0.250000 1.190000
0.666815 0.487484 0.250000 1.200000
0.193386 1.299336 0.250000 1.200000
1.278459 0.199769 0.250000 1.220000
0.199804 1.278368 0.250000 1.220000
0.575388 0.560480 0.260000 1.160000
0.197261 1.281775 0.260000 1.160000
0.609826 0.531557 0.260000 1.170000
0.195338 1.290612 0.260000 1.170000
0.652385 0.498238 0.260000 1.180000
0.193747 1.297784 0.260000 1.180000
1.264308 0.204069 0.260000 1.200000
0.204104 1.264220 0.260000 1.200000
1.278444 0.199775 0.260000 1.210000
0.199804 1.278369 0.260000 1.210000
0.572685 0.562839 0.270000 1.140000
0.197421 1.281017 0.270000 1.140000
0.604084 0.536255 0.270000 1.150000
0.195609 1.289360 0.270000 1.150000
0.641480 0.506540 0.270000 1.160000
0.194078 1.296322 0.270000 1.160000
0.689819 0.470815 0.270000 1.170000
0.193010 1.300816 0.270000 1.170000
1.264269 0.204083 0.270000 1.190000
0.204102 1.264224 0.270000 1.190000
1.278433 0.199778 0.270000 1.200000
0.199803 1.278370 0.270000 1.200000
0.570426 0.564812 0.280000 1.120000
0.197574 1.280315 0.280000 1.120000
0.599340 0.540168 0.280000 1.130000
0.195862 1.288215 0.280000 1.130000
0.632769 0.513286 0.280000 1.140000
0.194375 1.294984 0.280000 1.140000
0.673717 0.482425 0.280000 1.150000
0.193250 1.299902 0.280000 1.150000
1.250045 0.208544 0.280000 1.170000
0.208564 1.249998 0.280000 1.170000
1.264292 0.204075 0.280000 1.180000
0.204104 1.264219 0.280000 1.180000
1.278431 0.199779 0.280000 1.190000
0.199804 1.278367 0.280000 1.190000
0.568437 0.566558 0.290000 1.100000
0.197705 1.279704 0.290000 1.100000
0.595216 0.543601 0.290000 1.110000
0.196075 1.287225 0.290000 1.110000
0.625646 0.518877 0.290000 1.120000
0.194650 1.293746 0.290000 1.120000
0.661517 0.491404 0.290000 1.130000
0.193507 1.298821 0.290000 1.130000
0.707146 0.458531 0.290000 1.140000
0.192865 1.301080 0.290000 1.140000
1.250044 0.208544 0.290000 1.160000
0.208564 1.249996 0.290000 1.160000
1.264294 0.204074 0.290000 1.170000
0.204102 1.264224 0.290000 1.170000
1.278439 0.199776 0.290000 1.180000
